Term                 | Document ID          | Term Frequency
propos               | https://en.wikipedia.org/wiki/Help:Contents | 2         
hati                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
order                | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
order                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
order                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
order                | https://en.wikipedia.org/wiki/Pharaoh | 1         
colleagu             | https://en.wikipedia.org/wiki/Help:Contents | 1         
serdab               | https://en.wikipedia.org/wiki/Pharaoh | 1         
leon                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
intef                | https://en.wikipedia.org/wiki/List_of_pharaohs | 17        
intef                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 17        
intef                | https://en.wikipedia.org/wiki/Pharaoh | 7         
worldcat             | https://en.wikipedia.org/wiki/Special:Random | 1         
indonesia            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
indonesia            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
indonesia            | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
indonesia            | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
indonesia            | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
indonesia            | https://en.wikipedia.org/wiki/Help:Contents | 1         
indonesia            | https://en.wikipedia.org/wiki/Main_Page | 3         
indonesia            | https://en.wikipedia.org/wiki/Pharaoh | 1         
indonesia            | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
neferhotep           | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
neferhotep           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
neferhotep           | https://en.wikipedia.org/wiki/Pharaoh | 2         
reform               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
reform               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
analmay              | https://en.wikipedia.org/wiki/Pharaoh | 1         
iyibkhentr           | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
iyibkhentr           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
iyibkhentr           | https://en.wikipedia.org/wiki/Pharaoh | 1         
macrinu              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
macrinu              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
macrinu              | https://en.wikipedia.org/wiki/Pharaoh | 1         
tiangong             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
women                | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
women                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
women                | https://en.wikipedia.org/wiki/Portal:Current_events | 5         
women                | https://en.wikipedia.org/wiki/Pharaoh | 1         
sunda                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
sunda                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
sunda                | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
sunda                | https://en.wikipedia.org/wiki/Help:Contents | 1         
sunda                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
successor            | https://en.wikipedia.org/wiki/List_of_pharaohs | 10        
successor            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 10        
successor            | https://en.wikipedia.org/wiki/Pharaoh | 3         
woman                | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
woman                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
unnam                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
unnam                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
ceremoni             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
ceremoni             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
ceremoni             | https://en.wikipedia.org/wiki/Pharaoh | 3         
save                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
save                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
tod                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
tod                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
boarisch             | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
boarisch             | https://en.wikipedia.org/wiki/Help:Contents | 1         
menthuhotep          | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
menthuhotep          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
matter               | https://en.wikipedia.org/wiki/Help:Contents | 2         
khnemmaatr           | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
khnemmaatr           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
tom                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
top                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
top                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
top                  | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
top                  | https://en.wikipedia.org/wiki/Help:Contents | 2         
top                  | https://en.wikipedia.org/wiki/Special:Random | 1         
top                  | https://en.wikipedia.org/wiki/Pharaoh | 3         
top                  | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
bierbrier            | https://en.wikipedia.org/wiki/Pharaoh | 1         
too                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
too                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
have                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 39        
have                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 39        
have                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
have                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
have                 | https://en.wikipedia.org/wiki/Wikipedia:About | 2         
have                 | https://en.wikipedia.org/wiki/Help:Contents | 2         
have                 | https://en.wikipedia.org/wiki/Main_Page | 2         
have                 | https://en.wikipedia.org/wiki/Special:Random | 2         
have                 | https://en.wikipedia.org/wiki/Pharaoh | 14        
have                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 6         
mongolia             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
gott                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
archaeolog           | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
archaeolog           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
presum               | https://en.wikipedia.org/wiki/Pharaoh | 1         
rthro                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
rthro                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
avail                | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
avail                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
avail                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
avail                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
avail                | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
avail                | https://en.wikipedia.org/wiki/Help:Contents | 1         
avail                | https://en.wikipedia.org/wiki/Main_Page | 2         
avail                | https://en.wikipedia.org/wiki/Special:Random | 1         
avail                | https://en.wikipedia.org/wiki/Pharaoh | 1         
avail                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
cnn                  | https://en.wikipedia.org/wiki/Portal:Current_events | 4         
question             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
question             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
question             | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
question             | https://en.wikipedia.org/wiki/Help:Contents | 10        
question             | https://en.wikipedia.org/wiki/Main_Page | 3         
question             | https://en.wikipedia.org/wiki/Pharaoh | 1         
question             | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
walter               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
walter               | https://en.wikipedia.org/wiki/Main_Page | 1         
walter               | https://en.wikipedia.org/wiki/Pharaoh | 2         
arakamani            | https://en.wikipedia.org/wiki/Pharaoh | 1         
tarekeniw            | https://en.wikipedia.org/wiki/Pharaoh | 1         
scepter              | https://en.wikipedia.org/wiki/Pharaoh | 10        
tallet               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
tallet               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
roughli              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
nicknam              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
nicknam              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
premier              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
nebdjefar            | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
nebdjefar            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
nebdjefar            | https://en.wikipedia.org/wiki/Pharaoh | 1         
khuwihapi            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
khuwihapi            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
tabirqo              | https://en.wikipedia.org/wiki/Pharaoh | 1         
regard               | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
regard               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
satr                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
satr                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
rose                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
thousand             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ougotla              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
ougotla              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
instal               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
instal               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
